"size_cat","dist_cat","renovated","location","size","dist_km","price"
"Medium","Far",-1,-1,-0.707865168539326,-0.0363093517655669,784040.940330675
"Medium","Far",-1,-1,-0.685393258426966,1.54267468306069,637145.054090994
"Medium","Far",-1,-1,-0.662921348314607,0.121225635727293,398151.944042613
"Medium","Far",-1,-1,-0.640449438202247,-1.23331809052501,542907.379279361
"Medium","Far",-1,-1,-0.617977528089888,-0.63990815882192,619277.866586203
"Medium","Far",-1,-1,-0.595505617977528,-0.330464773397457,865228.967963019
"Medium","Far",-1,-1,-0.573033707865169,0.669459306524897,602169.199294512
"Medium","Far",-1,-1,-0.550561797752809,0.527983024803863,618000.267293695
"Medium","Far",-1,-1,-0.528089887640449,0.400512004240132,573711.472649244
"Medium","Far",-1,-1,-0.50561797752809,1.00807240230116,635760.45199118
"Medium","Far",-1,-1,-0.48314606741573,-1.67895102694854,404542.136760983
"Medium","Far",-1,-1,-0.460674157303371,0.988899562054386,966688.098570059
"Medium","Far",-1,-1,-0.438202247191011,-0.0928870228102443,667921.448446958
"Medium","Far",-1,-1,-0.415730337078652,0.482137609848861,718749.1655016
"Medium","Far",-1,-1,-0.393258426966292,0.328540274726394,916282.747464061
"Medium","Far",-1,-1,-0.370786516853933,-1.23931986535251,607769.549986437
"Medium","Far",-1,-1,-0.348314606741573,-0.525393716538661,639826.722458386
"Medium","Far",-1,-1,-0.325842696629213,-1.11324327584041,646756.179304125
"Medium","Far",-1,-1,-0.303370786516854,0.483255807967269,1044884.4106867
"Medium","Far",-1,-1,-0.280898876404494,-0.117864359192801,631983.249480487
"Medium","Far",-1,-1,-0.258426966292135,-0.300046496779002,677680.181898767
"Medium","Far",-1,-1,-0.235955056179775,-0.635132679994456,604124.718625955
"Medium","Far",-1,-1,-0.213483146067416,-0.769830588782885,794432.870960128
"Medium","Far",-1,-1,-0.191011235955056,0.796746240412525,887609.443740718
"Medium","Far",-1,-1,-0.168539325842697,-1.2989597550012,384752.981684694
"Medium","Far",-1,-1,-0.146067415730337,-0.329180018807686,678744.604906695
"Medium","Far",-1,-1,-0.123595505617978,0.135040225009651,392433.091572266
"Medium","Far",-1,-1,-0.101123595505618,1.04553336278392,817013.316215293
"Medium","Far",-1,-1,-0.0786516853932584,-0.865396742254097,863391.328932932
"Medium","Far",-1,-1,-0.0561797752808989,-0.44457490694247,644427.412032406
"Medium","Far",-1,-1,-0.0337078651685394,-1.46375731986829,582650.62273559
"Medium","Far",-1,-1,-0.0112359550561798,-0.536279570553324,869930.133877562
"Medium","Far",-1,-1,0.0112359550561798,-0.539856244044199,460578.972330027
"Medium","Far",-1,-1,0.0337078651685392,1.21912545812857,505372.782063022
"Medium","Far",-1,-1,0.0561797752808988,0.466735412449673,905196.50218467
"Medium","Far",-1,-1,0.0786516853932584,-0.0169916508561398,803708.906258693
"Medium","Far",-1,-1,0.101123595505618,0.820492397190227,571058.331623843
"Medium","Far",-1,-1,0.123595505617978,-0.366384438741563,616230.458443863
"Medium","Far",-1,-1,0.146067415730337,-0.104372686732855,550727.148725477
"Medium","Far",-1,-1,0.168539325842697,0.277385932680283,533436.155977358
"Medium","Far",-1,-1,0.191011235955056,1.62433297942709,819002.587576485
"Medium","Far",-1,-1,0.213483146067416,0.647848204972707,518055.2918867
"Medium","Far",-1,-1,0.235955056179775,0.412081499307083,310476.25081234
"Medium","Far",-1,-1,0.258426966292135,-1.62988528547125,499547.837675615
"Medium","Far",-1,-1,0.280898876404494,0.263170750389673,554874.79547273
"Medium","Far",-1,-1,0.303370786516854,0.117849425741035,443668.679416554
"Medium","Far",-1,-1,0.325842696629213,-0.941112146409648,343194.935039379
"Medium","Far",-1,-1,0.348314606741573,0.0421044652339366,583531.030632072
"Medium","Far",-1,-1,0.370786516853933,0.13182577779093,1012716.58448344
"Medium","Far",-1,-1,0.393258426966292,0.52328219239274,892167.013093573
"Medium","Far",-1,-1,0.415730337078652,0.691352868450928,746973.601698378
"Medium","Far",-1,-1,0.438202247191011,0.312452166549829,467233.269709972
"Medium","Far",-1,-1,0.460674157303371,1.10967032111861,489501.785380355
"Medium","Far",-1,-1,0.48314606741573,0.77651223495951,609235.826248218
"Medium","Far",-1,-1,0.50561797752809,1.16776922323617,835239.910753051
"Medium","Far",-1,-1,0.528089887640449,1.28191655929301,745259.610591703
"Medium","Far",-1,-1,0.550561797752809,0.72879407133924,280305.302884994
"Medium","Far",-1,-1,0.573033707865168,0.46773523376771,801486.573272427
"Medium","Far",-1,-1,0.595505617977528,-0.880556137180326,798368.841218774
"Medium","Far",-1,-1,0.617977528089888,-0.566601117399485,645429.371366938
"Medium","Far",-1,-1,0.640449438202247,-0.810739090865102,537176.1069327
"Medium","Far",-1,-1,0.662921348314607,-1.57665898164003,342969.529773622
"Medium","Far",-1,-1,0.685393258426966,-1.25604363014746,704189.602991433
"Medium","Far",-1,-1,0.707865168539326,-0.81230360578718,271156.340399927
"Medium","Far",-1,-1,0.730337078651685,-0.473931700296483,779787.016155813
"Medium","Far",-1,-1,0.752808988764045,0.0282058293221211,678563.692047598
"Medium","Far",-1,-1,0.775280898876404,2.52023862347474,538125.368818745
"Medium","Far",-1,-1,0.797752808988764,0.447068504617447,557420.577355874
"Medium","Far",-1,-1,0.820224719101124,0.115668898877118,710943.05883731
"Medium","Far",-1,-1,0.842696629213483,0.147578012781477,659376.630063544
"Medium","Far",-1,-1,0.865168539325843,-0.268127750186637,865724.072547731
"Medium","Far",-1,-1,0.887640449438202,-0.660471375699423,665376.155763215
"Medium","Far",-1,-1,0.910112359550562,-0.172531170050828,630103.157600874
"Medium","Far",-1,-1,0.932584269662921,-0.199960388381676,554082.750089107
"Medium","Far",-1,-1,0.955056179775281,-0.151561876691302,440159.871368912
"Medium","Far",-1,-1,0.97752808988764,-1.62591026773566,541602.584806139
"Medium","Far",-1,-1,1,0.754195399721671,625629.849324679
"Large","Far",-1,-1,-1,1.83672966342353,566578.295243346
"Large","Far",-1,-1,-0.97752808988764,-1.6403516719845,549739.360492994
"Large","Far",-1,-1,-0.955056179775281,-1.13093499204277,917021.084141224
"Large","Far",-1,-1,-0.932584269662921,-0.841997924589278,909663.463577243
"Large","Far",-1,-1,-0.910112359550562,-1.39344080641712,768076.163413262
"Large","Far",-1,-1,-0.887640449438202,-1.3631099023709,637420.548396274
"Large","Far",-1,-1,-0.865168539325843,0.339246891302593,518738.678065384
"Large","Far",-1,-1,-0.842696629213483,-0.51891016672027,470563.434119815
"Large","Far",-1,-1,-0.820224719101124,-0.242359806396046,595912.498239052
"Large","Far",-1,-1,-0.797752808988764,1.80189818280594,396422.31586907
"Large","Far",-1,-1,-0.775280898876405,-0.0241561860395782,641536.44337542
"Large","Far",-1,-1,-0.752808988764045,2.34254687491696,907727.456654252
"Large","Far",-1,-1,-0.730337078651685,1.91418452593063,473567.085225355
"Large","Far",-1,-1,-0.707865168539326,-0.0363093517655669,647248.257571024
"Large","Far",-1,-1,-0.685393258426966,1.54267468306069,635849.632675034
"Large","Far",-1,-1,-0.662921348314607,0.121225635727293,529045.533682445
"Large","Far",-1,-1,-0.640449438202247,-1.23331809052501,627059.383987654
"Large","Far",-1,-1,-0.617977528089888,-0.63990815882192,674629.185638933
"Large","Far",-1,-1,-0.595505617977528,-0.330464773397457,865436.670527279
"Large","Far",-1,-1,-0.573033707865169,0.669459306524897,825398.280743909
"Large","Far",-1,-1,-0.550561797752809,0.527983024803863,582823.292560356
"Large","Far",-1,-1,-0.528089887640449,0.400512004240132,628977.137156858
"Large","Far",-1,-1,-0.50561797752809,1.00807240230116,1071311.8671956
"Large","Far",-1,-1,-0.48314606741573,-1.67895102694854,518439.557805798
"Large","Far",-1,-1,-0.460674157303371,0.988899562054386,774833.057533838
"Large","Far",-1,-1,-0.438202247191011,-0.0928870228102443,651838.100658924
"Large","Far",-1,-1,-0.415730337078652,0.482137609848861,365669.927368208
"Large","Far",-1,-1,-0.393258426966292,0.328540274726394,495805.606766358
"Large","Far",-1,-1,-0.370786516853933,-1.23931986535251,546913.608454968
"Large","Far",-1,-1,-0.348314606741573,-0.525393716538661,612987.571335957
"Large","Far",-1,-1,-0.325842696629213,-1.11324327584041,901400.24737164
"Large","Far",-1,-1,-0.303370786516854,0.483255807967269,727023.650232179
"Large","Far",-1,-1,-0.280898876404494,-0.117864359192801,958813.695112842
"Large","Far",-1,-1,-0.258426966292135,-0.300046496779002,977196.620594668
"Large","Far",-1,-1,-0.235955056179775,-0.635132679994456,558204.503917292
"Large","Far",-1,-1,-0.213483146067416,-0.769830588782885,584621.830122201
"Large","Far",-1,-1,-0.191011235955056,0.796746240412525,500535.823123632
"Large","Far",-1,-1,-0.168539325842697,-1.2989597550012,583223.632729197
"Large","Far",-1,-1,-0.146067415730337,-0.329180018807686,752035.491255265
"Large","Far",-1,-1,-0.123595505617978,0.135040225009651,663063.054450897
"Large","Far",-1,-1,-0.101123595505618,1.04553336278392,703834.533972094
"Large","Far",-1,-1,-0.0786516853932584,-0.865396742254097,572707.016862831
"Large","Far",-1,-1,-0.0561797752808989,-0.44457490694247,711815.034808717
"Large","Far",-1,-1,-0.0337078651685394,-1.46375731986829,564830.09263817
"Large","Far",-1,-1,-0.0112359550561798,-0.536279570553324,751131.589200468
"Large","Far",-1,-1,0.0112359550561798,-0.539856244044199,927237.139437487
"Large","Far",-1,-1,0.0337078651685392,1.21912545812857,723630.548209641
"Large","Far",-1,-1,0.0561797752808988,0.466735412449673,863336.575866438
"Large","Far",-1,-1,0.0786516853932584,-0.0169916508561398,552420.72022797
"Large","Far",-1,-1,0.101123595505618,0.820492397190227,702749.609509316
"Large","Far",-1,-1,0.123595505617978,-0.366384438741563,278376.13592168
"Large","Far",-1,-1,0.146067415730337,-0.104372686732855,1055320.20990438
"Large","Far",-1,-1,0.168539325842697,0.277385932680283,816769.206788758
"Large","Far",-1,-1,0.191011235955056,1.62433297942709,752454.325827446
"Large","Far",-1,-1,0.213483146067416,0.647848204972707,596027.696482293
"Large","Far",-1,-1,0.235955056179775,0.412081499307083,689741.529621503
"Large","Far",-1,-1,0.258426966292135,-1.62988528547125,1008366.88461659
"Large","Far",-1,-1,0.280898876404494,0.263170750389673,762143.828142497
"Large","Far",-1,-1,0.303370786516854,0.117849425741035,644906.066011811
"Large","Far",-1,-1,0.325842696629213,-0.941112146409648,533090.192780587
"Large","Far",-1,-1,0.348314606741573,0.0421044652339366,442344.22682538
"Large","Far",-1,-1,0.370786516853933,0.13182577779093,674460.781988925
"Large","Far",-1,-1,0.393258426966292,0.52328219239274,587293.196329199
"Large","Far",-1,-1,0.415730337078652,0.691352868450928,657354.716569694
"Large","Far",-1,-1,0.438202247191011,0.312452166549829,675965.05417979
"Large","Far",-1,-1,0.460674157303371,1.10967032111861,667974.786950001
"Large","Far",-1,-1,0.48314606741573,0.77651223495951,753521.302653736
"Large","Far",-1,-1,0.50561797752809,1.16776922323617,630009.221671298
"Large","Far",-1,-1,0.528089887640449,1.28191655929301,745400.373509795
"Large","Far",-1,-1,0.550561797752809,0.72879407133924,658431.489124241
"Large","Far",-1,-1,0.573033707865168,0.46773523376771,662775.431530439
"Large","Far",-1,-1,0.595505617977528,-0.880556137180326,904687.956652413
"Large","Far",-1,-1,0.617977528089888,-0.566601117399485,573651.909435897
"Large","Far",-1,-1,0.640449438202247,-0.810739090865102,682691.851240515
"Large","Far",-1,-1,0.662921348314607,-1.57665898164003,708692.601381968
"Large","Far",-1,-1,0.685393258426966,-1.25604363014746,791052.533783415
"Large","Far",-1,-1,0.707865168539326,-0.81230360578718,493371.211758486
"Large","Far",-1,-1,0.730337078651685,-0.473931700296483,808842.024432388
"Large","Far",-1,-1,0.752808988764045,0.0282058293221211,595727.719449713
"Large","Far",-1,-1,0.775280898876404,2.52023862347474,909832.594344658
"Large","Far",-1,-1,0.797752808988764,0.447068504617447,719477.702709827
"Large","Far",-1,-1,0.820224719101124,0.115668898877118,738421.719021568
"Large","Far",-1,-1,0.842696629213483,0.147578012781477,763849.836563644
"Large","Far",-1,-1,0.865168539325843,-0.268127750186637,647401.351088337
"Large","Far",-1,-1,0.887640449438202,-0.660471375699423,424448.575879262
"Large","Far",-1,-1,0.910112359550562,-0.172531170050828,755720.54550958
"Large","Far",-1,-1,0.932584269662921,-0.199960388381676,316110.255414933
"Large","Far",-1,-1,0.955056179775281,-0.151561876691302,811677.535966144
"Large","Far",-1,-1,0.97752808988764,-1.62591026773566,533901.136535574
"Large","Far",-1,-1,1,0.754195399721671,615883.777543518
"Small","Near",1,-1,-1,1.83672966342353,843210.918254519
"Small","Near",1,-1,-0.97752808988764,-1.6403516719845,967614.246667347
"Small","Near",1,-1,-0.955056179775281,-1.13093499204277,784996.34247695
"Small","Near",1,-1,-0.932584269662921,-0.841997924589278,795019.027199156
"Small","Near",1,-1,-0.910112359550562,-1.39344080641712,969540.777158308
"Small","Near",1,-1,-0.887640449438202,-1.3631099023709,841476.434841863
"Small","Near",1,-1,-0.865168539325843,0.339246891302593,624759.922447321
"Small","Near",1,-1,-0.842696629213483,-0.51891016672027,660205.44712272
"Small","Near",1,-1,-0.820224719101124,-0.242359806396046,997688.339556097
"Small","Near",1,-1,-0.797752808988764,1.80189818280594,932692.839099206
"Small","Near",1,-1,-0.775280898876405,-0.0241561860395782,957932.806381289
"Small","Near",1,-1,-0.752808988764045,2.34254687491696,578084.157349365
"Small","Near",1,-1,-0.730337078651685,1.91418452593063,521982.328247813
"Small","Near",1,-1,-0.707865168539326,-0.0363093517655669,792854.996941207
"Small","Near",1,-1,-0.685393258426966,1.54267468306069,594476.241507489
"Small","Near",1,-1,-0.662921348314607,0.121225635727293,702958.956820363
"Small","Near",1,-1,-0.640449438202247,-1.23331809052501,621780.556935939
"Small","Near",1,-1,-0.617977528089888,-0.63990815882192,800711.242906739
"Small","Near",1,-1,-0.595505617977528,-0.330464773397457,526732.456322049
"Small","Near",1,-1,-0.573033707865169,0.669459306524897,595128.55964863
"Small","Near",1,-1,-0.550561797752809,0.527983024803863,930190.004796202
"Small","Near",1,-1,-0.528089887640449,0.400512004240132,1120120.3467237
"Small","Near",1,-1,-0.50561797752809,1.00807240230116,724914.036222415
"Small","Near",1,-1,-0.48314606741573,-1.67895102694854,916466.351198522
"Small","Near",1,-1,-0.460674157303371,0.988899562054386,649580.96485679
"Small","Near",1,-1,-0.438202247191011,-0.0928870228102443,777357.433854316
"Small","Near",1,-1,-0.415730337078652,0.482137609848861,674698.280011542
"Small","Near",1,-1,-0.393258426966292,0.328540274726394,718835.510401102
"Small","Near",1,-1,-0.370786516853933,-1.23931986535251,791413.883538072
"Small","Near",1,-1,-0.348314606741573,-0.525393716538661,1114381.25378256
"Small","Near",1,-1,-0.325842696629213,-1.11324327584041,899467.582899372
"Small","Near",1,-1,-0.303370786516854,0.483255807967269,812716.465169938
"Small","Near",1,-1,-0.280898876404494,-0.117864359192801,964062.527465754
"Small","Near",1,-1,-0.258426966292135,-0.300046496779002,976417.70311022
"Small","Near",1,-1,-0.235955056179775,-0.635132679994456,693544.246059286
"Small","Near",1,-1,-0.213483146067416,-0.769830588782885,790637.598140988
"Small","Near",1,-1,-0.191011235955056,0.796746240412525,653577.841174585
"Small","Near",1,-1,-0.168539325842697,-1.2989597550012,833728.131933119
"Small","Near",1,-1,-0.146067415730337,-0.329180018807686,726320.104993498
"Small","Near",1,-1,-0.123595505617978,0.135040225009651,491270.850586076
"Small","Near",1,-1,-0.101123595505618,1.04553336278392,768136.825593322
"Small","Near",1,-1,-0.0786516853932584,-0.865396742254097,675613.68193966
"Small","Near",1,-1,-0.0561797752808989,-0.44457490694247,800018.353034188
"Small","Near",1,-1,-0.0337078651685394,-1.46375731986829,789227.758697264
"Small","Near",1,-1,-0.0112359550561798,-0.536279570553324,767615.180294058
"Small","Near",1,-1,0.0112359550561798,-0.539856244044199,516363.96017269
"Small","Near",1,-1,0.0337078651685392,1.21912545812857,639164.285895299
"Small","Near",1,-1,0.0561797752808988,0.466735412449673,670936.853798377
"Small","Near",1,-1,0.0786516853932584,-0.0169916508561398,781384.666956123
"Small","Near",1,-1,0.101123595505618,0.820492397190227,718623.810619891
"Small","Near",1,-1,0.123595505617978,-0.366384438741563,653733.388277124
"Small","Near",1,-1,0.146067415730337,-0.104372686732855,533083.082131217
"Small","Near",1,-1,0.168539325842697,0.277385932680283,890821.362788157
"Small","Near",1,-1,0.191011235955056,1.62433297942709,731891.058916923
"Small","Near",1,-1,0.213483146067416,0.647848204972707,553667.242907736
"Small","Near",1,-1,0.235955056179775,0.412081499307083,984412.559469233
"Small","Near",1,-1,0.258426966292135,-1.62988528547125,868588.275876667
"Small","Near",1,-1,0.280898876404494,0.263170750389673,631619.827617997
"Small","Near",1,-1,0.303370786516854,0.117849425741035,988496.008450036
"Small","Near",1,-1,0.325842696629213,-0.941112146409648,693070.336999649
"Small","Near",1,-1,0.348314606741573,0.0421044652339366,800772.629157202
"Small","Near",1,-1,0.370786516853933,0.13182577779093,778489.984610383
"Small","Near",1,-1,0.393258426966292,0.52328219239274,1022417.75592906
"Small","Near",1,-1,0.415730337078652,0.691352868450928,476530.466353595
"Small","Near",1,-1,0.438202247191011,0.312452166549829,1008166.52641184
"Small","Near",1,-1,0.460674157303371,1.10967032111861,699184.279237001
"Small","Near",1,-1,0.48314606741573,0.77651223495951,858485.39940429
"Small","Near",1,-1,0.50561797752809,1.16776922323617,1045098.52137436
"Small","Near",1,-1,0.528089887640449,1.28191655929301,868833.941283374
"Small","Near",1,-1,0.550561797752809,0.72879407133924,674038.406058751
"Small","Near",1,-1,0.573033707865168,0.46773523376771,1030897.01188999
"Small","Near",1,-1,0.595505617977528,-0.880556137180326,773133.721081429
"Small","Near",1,-1,0.617977528089888,-0.566601117399485,970026.100956342
"Small","Near",1,-1,0.640449438202247,-0.810739090865102,961857.968170861
"Small","Near",1,-1,0.662921348314607,-1.57665898164003,797564.016433089
"Small","Near",1,-1,0.685393258426966,-1.25604363014746,561306.116598393
"Small","Near",1,-1,0.707865168539326,-0.81230360578718,984340.874245106
"Small","Near",1,-1,0.730337078651685,-0.473931700296483,1186562.24992385
"Small","Near",1,-1,0.752808988764045,0.0282058293221211,923104.663688721
"Small","Near",1,-1,0.775280898876404,2.52023862347474,598856.334364199
"Small","Near",1,-1,0.797752808988764,0.447068504617447,718708.902196034
"Small","Near",1,-1,0.820224719101124,0.115668898877118,851376.842031918
"Small","Near",1,-1,0.842696629213483,0.147578012781477,925928.658472711
"Small","Near",1,-1,0.865168539325843,-0.268127750186637,436077.320416594
"Small","Near",1,-1,0.887640449438202,-0.660471375699423,728704.354288114
"Small","Near",1,-1,0.910112359550562,-0.172531170050828,638634.26767414
"Small","Near",1,-1,0.932584269662921,-0.199960388381676,713570.221918613
"Small","Near",1,-1,0.955056179775281,-0.151561876691302,857650.397265463
"Small","Near",1,-1,0.97752808988764,-1.62591026773566,880044.25208318
"Small","Near",1,-1,1,0.754195399721671,878271.966253199
"Medium","Near",1,-1,-1,1.83672966342353,623172.080370288
"Medium","Near",1,-1,-0.97752808988764,-1.6403516719845,684770.163760955
"Medium","Near",1,-1,-0.955056179775281,-1.13093499204277,840836.104025718
"Medium","Near",1,-1,-0.932584269662921,-0.841997924589278,659778.162898229
"Medium","Near",1,-1,-0.910112359550562,-1.39344080641712,860109.899715378
"Medium","Near",1,-1,-0.887640449438202,-1.3631099023709,926467.91985196
"Medium","Near",1,-1,-0.865168539325843,0.339246891302593,634927.652654969
"Medium","Near",1,-1,-0.842696629213483,-0.51891016672027,743603.244688087
"Medium","Near",1,-1,-0.820224719101124,-0.242359806396046,782544.958440878
"Medium","Near",1,-1,-0.797752808988764,1.80189818280594,898278.351308908
"Medium","Near",1,-1,-0.775280898876405,-0.0241561860395782,859867.497315583
"Medium","Near",1,-1,-0.752808988764045,2.34254687491696,719314.847980935
"Medium","Near",1,-1,-0.730337078651685,1.91418452593063,743232.264471714
"Medium","Near",1,-1,-0.707865168539326,-0.0363093517655669,731248.035358421
"Medium","Near",1,-1,-0.685393258426966,1.54267468306069,950104.005725897
"Medium","Near",1,-1,-0.662921348314607,0.121225635727293,969823.151262443
"Medium","Near",1,-1,-0.640449438202247,-1.23331809052501,915103.340892564
"Medium","Near",1,-1,-0.617977528089888,-0.63990815882192,1030289.55363953
"Medium","Near",1,-1,-0.595505617977528,-0.330464773397457,759530.59066823
"Medium","Near",1,-1,-0.573033707865169,0.669459306524897,898326.581279367
"Medium","Near",1,-1,-0.550561797752809,0.527983024803863,771971.074488119
"Medium","Near",1,-1,-0.528089887640449,0.400512004240132,901212.47867101
"Medium","Near",1,-1,-0.50561797752809,1.00807240230116,975648.657181315
"Medium","Near",1,-1,-0.48314606741573,-1.67895102694854,1305799.157592
"Medium","Near",1,-1,-0.460674157303371,0.988899562054386,905834.44791388
"Medium","Near",1,-1,-0.438202247191011,-0.0928870228102443,857358.380523689
"Medium","Near",1,-1,-0.415730337078652,0.482137609848861,617642.042752094
"Medium","Near",1,-1,-0.393258426966292,0.328540274726394,882603.139606395
"Medium","Near",1,-1,-0.370786516853933,-1.23931986535251,777720.891709585
"Medium","Near",1,-1,-0.348314606741573,-0.525393716538661,591615.157874502
"Medium","Near",1,-1,-0.325842696629213,-1.11324327584041,1138783.6314878
"Medium","Near",1,-1,-0.303370786516854,0.483255807967269,500194.437146938
"Medium","Near",1,-1,-0.280898876404494,-0.117864359192801,853730.350594497
"Medium","Near",1,-1,-0.258426966292135,-0.300046496779002,461881.047240895
"Medium","Near",1,-1,-0.235955056179775,-0.635132679994456,923706.126753496
"Medium","Near",1,-1,-0.213483146067416,-0.769830588782885,734980.976864381
"Medium","Near",1,-1,-0.191011235955056,0.796746240412525,787071.953643681
"Medium","Near",1,-1,-0.168539325842697,-1.2989597550012,553959.819979012
"Medium","Near",1,-1,-0.146067415730337,-0.329180018807686,818509.331141037
"Medium","Near",1,-1,-0.123595505617978,0.135040225009651,774968.033439354
"Medium","Near",1,-1,-0.101123595505618,1.04553336278392,1069469.00286563
"Medium","Near",1,-1,-0.0786516853932584,-0.865396742254097,1049375.72158426
"Medium","Near",1,-1,-0.0561797752808989,-0.44457490694247,788934.452219408
"Medium","Near",1,-1,-0.0337078651685394,-1.46375731986829,748011.659887351
"Medium","Near",1,-1,-0.0112359550561798,-0.536279570553324,797845.599724402
"Medium","Near",1,-1,0.0112359550561798,-0.539856244044199,575821.103411263
"Medium","Near",1,-1,0.0337078651685392,1.21912545812857,753782.18119433
"Medium","Near",1,-1,0.0561797752808988,0.466735412449673,879990.28580702
"Medium","Near",1,-1,0.0786516853932584,-0.0169916508561398,957634.333426913
"Medium","Near",1,-1,0.101123595505618,0.820492397190227,653303.710554531
"Medium","Near",1,-1,0.123595505617978,-0.366384438741563,473141.674778718
"Medium","Near",1,-1,0.146067415730337,-0.104372686732855,1067144.83766246
"Medium","Near",1,-1,0.168539325842697,0.277385932680283,628953.25781305
"Medium","Near",1,-1,0.191011235955056,1.62433297942709,722558.119684608
"Medium","Near",1,-1,0.213483146067416,0.647848204972707,433530.60940738
"Medium","Near",1,-1,0.235955056179775,0.412081499307083,808587.223921881
"Medium","Near",1,-1,0.258426966292135,-1.62988528547125,766861.055779664
"Medium","Near",1,-1,0.280898876404494,0.263170750389673,745187.061745902
"Medium","Near",1,-1,0.303370786516854,0.117849425741035,869506.647877801
"Medium","Near",1,-1,0.325842696629213,-0.941112146409648,627423.035271526
"Medium","Near",1,-1,0.348314606741573,0.0421044652339366,539784.772876802
"Medium","Near",1,-1,0.370786516853933,0.13182577779093,1074562.97311736
"Medium","Near",1,-1,0.393258426966292,0.52328219239274,866937.360648894
"Medium","Near",1,-1,0.415730337078652,0.691352868450928,953291.313083902
"Medium","Near",1,-1,0.438202247191011,0.312452166549829,886678.686921281
"Medium","Near",1,-1,0.460674157303371,1.10967032111861,702662.120419443
"Medium","Near",1,-1,0.48314606741573,0.77651223495951,688271.190007625
"Medium","Near",1,-1,0.50561797752809,1.16776922323617,757376.970241641
"Medium","Near",1,-1,0.528089887640449,1.28191655929301,843110.979298512
"Medium","Near",1,-1,0.550561797752809,0.72879407133924,840104.917133047
"Medium","Near",1,-1,0.573033707865168,0.46773523376771,848616.560284831
"Medium","Near",1,-1,0.595505617977528,-0.880556137180326,987328.817322855
"Medium","Near",1,-1,0.617977528089888,-0.566601117399485,756122.173236344
"Medium","Near",1,-1,0.640449438202247,-0.810739090865102,399012.664876636
"Medium","Near",1,-1,0.662921348314607,-1.57665898164003,907945.791822882
"Medium","Near",1,-1,0.685393258426966,-1.25604363014746,798760.540254217
"Medium","Near",1,-1,0.707865168539326,-0.81230360578718,912961.771005527
"Medium","Near",1,-1,0.730337078651685,-0.473931700296483,999785.672017762
"Medium","Near",1,-1,0.752808988764045,0.0282058293221211,619313.670970085
"Medium","Near",1,-1,0.775280898876404,2.52023862347474,802646.235777344
"Medium","Near",1,-1,0.797752808988764,0.447068504617447,825034.005294387
"Medium","Near",1,-1,0.820224719101124,0.115668898877118,710132.069642781
"Medium","Near",1,-1,0.842696629213483,0.147578012781477,567634.141192179
"Medium","Near",1,-1,0.865168539325843,-0.268127750186637,780718.121473276
"Medium","Near",1,-1,0.887640449438202,-0.660471375699423,641685.367703854
"Medium","Near",1,-1,0.910112359550562,-0.172531170050828,942059.885413257
"Medium","Near",1,-1,0.932584269662921,-0.199960388381676,590085.442145647
"Medium","Near",1,-1,0.955056179775281,-0.151561876691302,708318.253614669
"Medium","Near",1,-1,0.97752808988764,-1.62591026773566,707033.357178138
"Medium","Near",1,-1,1,0.754195399721671,695825.592291579
"Large","Near",1,-1,-1,1.83672966342353,957602.559959277
"Large","Near",1,-1,-0.97752808988764,-1.6403516719845,921653.074823929
"Large","Near",1,-1,-0.955056179775281,-1.13093499204277,921711.734991537
"Large","Near",1,-1,-0.932584269662921,-0.841997924589278,1078273.32056484
"Large","Near",1,-1,-0.910112359550562,-1.39344080641712,902829.973705199
"Large","Near",1,-1,-0.887640449438202,-1.3631099023709,980987.97158901
"Large","Near",1,-1,-0.865168539325843,0.339246891302593,951990.750339528
"Large","Near",1,-1,-0.842696629213483,-0.51891016672027,744691.215771867
"Large","Near",1,-1,-0.820224719101124,-0.242359806396046,791382.779360432
"Large","Near",1,-1,-0.797752808988764,1.80189818280594,778162.868516362
"Large","Near",1,-1,-0.775280898876405,-0.0241561860395782,778686.669773186
"Large","Near",1,-1,-0.752808988764045,2.34254687491696,607713.467296255
"Large","Near",1,-1,-0.730337078651685,1.91418452593063,962171.015146859
"Large","Near",1,-1,-0.707865168539326,-0.0363093517655669,943473.270250477
"Large","Near",1,-1,-0.685393258426966,1.54267468306069,678390.100600931
"Large","Near",1,-1,-0.662921348314607,0.121225635727293,743481.959530265
"Large","Near",1,-1,-0.640449438202247,-1.23331809052501,696892.971078413
"Large","Near",1,-1,-0.617977528089888,-0.63990815882192,621422.111753922
"Large","Near",1,-1,-0.595505617977528,-0.330464773397457,986340.974215945
"Large","Near",1,-1,-0.573033707865169,0.669459306524897,826875.735281936
"Large","Near",1,-1,-0.550561797752809,0.527983024803863,801256.811463951
"Large","Near",1,-1,-0.528089887640449,0.400512004240132,875656.366367213
"Large","Near",1,-1,-0.50561797752809,1.00807240230116,755316.609456873
"Large","Near",1,-1,-0.48314606741573,-1.67895102694854,722818.26297714
"Large","Near",1,-1,-0.460674157303371,0.988899562054386,556405.859523274
"Large","Near",1,-1,-0.438202247191011,-0.0928870228102443,806216.582647591
"Large","Near",1,-1,-0.415730337078652,0.482137609848861,712623.394175261
"Large","Near",1,-1,-0.393258426966292,0.328540274726394,823279.362167299
"Large","Near",1,-1,-0.370786516853933,-1.23931986535251,765166.025767307
"Large","Near",1,-1,-0.348314606741573,-0.525393716538661,807127.451946271
