"size","dist_km","renovated","location","size_cat","dist_cat","price"
102.219087141566,84.2143718572333,"No","Rural","Small","Far",929636.049388614
127.196708181873,72.0157723402372,"No","Rural","Small","Far",1157564.876224
292.835612560157,7.07855549792293,"No","Urban","Large","Near",2844307.47561405
196.225023374427,15.4029318616958,"Yes","Urban","Medium","Near",2307386.72147209
240.205906343181,8.96262763126288,"No","Urban","Large","Near",2403966.6966064
143.177348608151,61.6025126667228,"No","Rural","Medium","Near",1198507.12397195
242.298477806617,78.6355812684633,"No","Rural","Large","Far",1625063.4797283
184.4192957622,9.72166368889157,"No","Urban","Medium","Near",2077988.94282888
278.498862416018,43.1724146247143,"No","Rural","Large","Near",1963271.66743895
96.3241104735062,83.7471791903954,"Yes","Rural","Small","Far",1133916.88628278
120.554604346398,61.6807049477939,"No","Rural","Small","Near",1093641.44371506
73.7406032974832,27.7944737225771,"Yes","Urban","Small","Far",1382784.16051341
102.621769777033,1.44316767016426,"Yes","Urban","Small","Near",1751852.93210196
294.274749071337,87.7118290611543,"No","Rural","Large","Far",1958156.29024876
124.075543845538,25.8537314109271,"No","Urban","Small","Far",1716782.82179857
231.495756725781,55.8345645311056,"No","Rural","Large","Near",1690191.84265602
246.421958564315,24.3264863378135,"Yes","Urban","Large","Far",2678253.68838217
76.3544365298003,15.5926161409589,"Yes","Urban","Small","Near",1489701.30888427
109.8986572586,46.1984339531045,"No","Rural","Small","Near",1221279.535892
117.636218096595,20.2200274488423,"Yes","Urban","Small","Far",1770567.89151782
75.2646235167049,82.2956137510482,"No","Rural","Small","Far",808502.928001051
79.4784603174776,76.5062670724001,"No","Rural","Small","Far",926126.502204554
297.80913896393,47.5524146773387,"No","Rural","Large","Near",2143139.04588871
296.513574325945,1.31277740350924,"No","Urban","Large","Near",2836832.81075235
84.2668678495102,1.80145286512561,"No","Urban","Small","Near",1495114.71550933
276.327395415865,86.0873668937711,"No","Rural","Large","Far",1854722.52817548
194.075459393207,81.6905721632065,"Yes","Rural","Medium","Far",1595414.73885649
148.862214770634,4.60762813873589,"No","Urban","Medium","Near",1872841.52918812
162.450621032622,15.2395351816667,"Yes","Urban","Medium","Near",1925613.45459175
226.625475287437,44.4065713597229,"Yes","Rural","Large","Near",1926801.57225992
70.6256864476018,9.54715061455499,"No","Urban","Small","Near",1378716.21651655
134.828145045321,61.3707702321699,"No","Rural","Medium","Near",1214974.8730813
220.196887804195,52.5780715420842,"No","Rural","Large","Near",1671927.88544599
129.237312020268,89.3504148820648,"No","Rural","Small","Far",1025409.69251654
257.89214951219,2.49380943505093,"Yes","Urban","Large","Near",2772339.75178242
103.793020662852,45.8048778091324,"Yes","Rural","Small","Near",1192825.75387627
174.487234046683,34.855582016753,"No","Rural","Medium","Near",1446015.46266689
119.01241815649,19.9452284947038,"No","Urban","Small","Far",1656248.93030645
98.0058296816424,69.5653790701181,"No","Rural","Small","Far",957596.46528405
287.655316013843,32.2372175256023,"No","Urban","Large","Far",2843485.89057561
130.431384441908,19.6300462550716,"No","Urban","Small","Far",1741558.15703391
169.614095950965,90.3406720492058,"No","Rural","Medium","Far",1331351.39133982
56.9981429842301,96.7916772951139,"Yes","Rural","Small","Far",956556.659721262
186.864867003169,38.3470514143119,"No","Rural","Medium","Near",1498433.91744387
211.060055135749,5.10749208950438,"No","Urban","Medium","Near",2312670.62772265
199.065886158496,8.10568797006272,"Yes","Urban","Medium","Near",2317030.73648926
130.484343925491,11.5589837016305,"No","Urban","Small","Near",1712086.44478553
272.77857811423,20.1390269766562,"No","Urban","Large","Far",2712527.72599135
206.564236851409,7.18611444206908,"No","Urban","Medium","Near",2298304.87062451
125.726228824351,9.87248465174343,"No","Urban","Small","Near",1651952.39742922
147.051165939774,68.0525514844339,"No","Rural","Medium","Far",1284237.56790784
90.1187731185928,21.1108317014296,"No","Urban","Small","Far",1468354.6018941
265.637974382844,28.0087340195896,"No","Urban","Large","Far",2599884.30528162
288.275303447153,25.194848800078,"No","Urban","Large","Far",2806240.92026768
190.911170863546,92.9421495902352,"No","Rural","Medium","Far",1448575.47617265
132.386853347998,21.8897635819158,"No","Urban","Medium","Far",1715708.62229622
299.154304678086,24.5277447659755,"No","Urban","Large","Far",2914441.97248714
108.704918948933,15.0634584926302,"No","Urban","Small","Near",1581055.18920089
203.167991316877,75.9835567651317,"No","Rural","Medium","Far",1451315.68226994
77.0446323556826,9.1880226873327,"No","Urban","Small","Near",1336819.36279115
171.758142486215,44.982360896538,"Yes","Rural","Medium","Near",1614147.51141807
74.861455836799,40.8259248407558,"No","Rural","Small","Near",1001918.60004852
90.2914406731725,2.04367949313018,"No","Urban","Small","Near",1378344.96657491
120.748217694927,20.952372308122,"Yes","Urban","Small","Far",1903747.94218074
195.968083990738,17.9378570443951,"No","Urban","Medium","Far",2196773.34284469
232.92691471288,26.8874321928015,"No","Urban","Large","Far",2431008.65282967
91.3802277762443,21.8374941447983,"Yes","Urban","Small","Far",1643244.50039346
266.616940801032,15.7498778577428,"No","Urban","Large","Near",2704039.06302399
227.143534296192,42.5750604731729,"No","Rural","Large","Near",1736668.75632672
240.099884057418,67.7894859510707,"No","Rural","Large","Far",1747920.47698378
86.7710271384567,13.0435954993591,"No","Urban","Small","Near",1423247.24345669
139.514240855351,39.3752672715345,"Yes","Rural","Medium","Near",1419206.97380357
218.333120353054,7.7290427191183,"Yes","Urban","Medium","Near",2561932.83421568
180.955650412943,31.6631221191492,"No","Urban","Medium","Far",2050711.73644214
137.450448190793,83.4590781485895,"No","Rural","Medium","Far",1161253.95447405
110.132675396744,10.7755028051324,"Yes","Urban","Small","Near",1753881.27894171
64.5479490747675,28.0652954688994,"Yes","Urban","Small","Far",1404806.83844675
109.154935530387,23.2929165954702,"No","Urban","Small","Far",1580762.72228933
272.519478294998,18.5444696020568,"No","Urban","Large","Far",2689023.14830029
252.95685401652,8.60012814425863,"No","Urban","Large","Near",2602918.06918822
236.879080545623,17.5185472158482,"No","Urban","Large","Far",2447961.71231402
88.7279314454645,97.7705321559915,"No","Rural","Small","Far",812911.877754011
81.1855221516453,16.7453927433817,"No","Urban","Small","Far",1389892.94678917
293.681452120654,16.0169852527324,"Yes","Urban","Large","Far",3071927.34671784
159.032499021851,16.8623100677505,"No","Urban","Medium","Far",1893555.37427058
166.004156705458,91.4228504890343,"No","Rural","Medium","Far",1340891.40590362
91.32452030899,47.9319140710868,"No","Rural","Small","Near",981642.48323506
196.23413933441,7.14773620001506,"No","Urban","Medium","Near",2264358.40760827
117.69450486172,17.1317693681922,"No","Urban","Small","Far",1624558.28069665
107.524230098352,96.7137372726575,"Yes","Rural","Small","Far",1111187.91093616
222.801957873162,99.3053837842308,"No","Rural","Large","Far",1617898.92903373
120.713099907152,15.6933850415517,"No","Urban","Small","Near",1612122.93166239
252.599516545888,28.2757514170371,"No","Urban","Large","Far",2506284.82477797
73.4791517723352,11.3265672530979,"No","Urban","Small","Near",1330998.92658338
255.507517792284,57.5536934426054,"Yes","Rural","Large","Near",1915119.28677618
156.857070175465,97.1910669608042,"Yes","Rural","Medium","Far",1432506.02322366
238.971814932302,24.9296898214379,"No","Urban","Large","Far",2460402.13751137
215.59637663886,17.7091409976128,"No","Urban","Medium","Far",2216641.60648149
161.131849233061,31.5140273621073,"No","Urban","Medium","Far",1932185.82309949
206.786546111107,30.8988724747906,"No","Urban","Medium","Far",2219193.75309328
50.1163372653536,93.3906877081608,"No","Rural","Small","Far",678561.01317275
104.31087850593,70.8018477645237,"Yes","Rural","Small","Far",1192414.79044651
226.218061416876,86.7231783276657,"No","Rural","Large","Far",1654780.86501326
103.791622049175,32.2805582985748,"Yes","Urban","Small","Far",1707928.87873071
253.483430319466,34.1637137712678,"No","Rural","Large","Near",1842338.61654933
126.94096857449,49.4169205537764,"Yes","Rural","Small","Near",1371378.49697038
221.935671416577,51.2746818322921,"No","Rural","Large","Near",1621425.33273372
283.170269755647,18.9335821712157,"Yes","Urban","Large","Far",2883269.02000055
78.9449162082747,1.95570558658801,"No","Urban","Small","Near",1470315.27244999
81.9264219724573,1.62333083141129,"No","Urban","Small","Near",1485630.01040541
219.555964355823,66.2961525609717,"No","Rural","Medium","Far",1607288.54373571
157.237148971763,9.07683864131104,"No","Urban","Medium","Near",1995494.47250343
258.600244484842,1.71555157168768,"No","Urban","Large","Near",2681631.32126106
292.859516700264,25.1871661152691,"No","Urban","Large","Far",2925770.79166136
67.6222444279119,85.9924262342975,"No","Rural","Small","Far",814296.783186734
164.94629830122,47.535327366204,"No","Rural","Medium","Near",1392910.51322188
225.396279606503,2.60888857557438,"No","Urban","Large","Near",2430888.49662334
71.7350419843569,86.6739214974223,"No","Rural","Small","Far",847198.29553181
298.236004030332,25.0241350507131,"No","Urban","Large","Far",2950539.28396834
113.274748506956,79.2254721734207,"No","Rural","Small","Far",966810.889863472
62.384608911816,58.9641596341971,"Yes","Rural","Small","Near",1080478.43587527
221.581236703787,2.02761626301799,"No","Urban","Large","Near",2333892.63756421
246.731838164851,36.1312357103452,"No","Rural","Large","Near",1787947.70708246
138.401518994942,5.46275949547999,"No","Urban","Medium","Near",1805852.91152407
141.610361239873,86.6945388418389,"Yes","Rural","Medium","Far",1287413.29369985
121.775032673031,13.8870410225354,"No","Urban","Small","Near",1723596.41166595
69.9932280811481,30.4976942283101,"No","Urban","Small","Far",1294274.07944754
141.363567393273,76.5078329114476,"No","Rural","Medium","Far",1187599.43788188
94.5034536533058,38.2752027985407,"No","Rural","Small","Near",1015810.99653479
184.013430157211,95.9811859409092,"No","Rural","Medium","Far",1387093.1268547
175.987178005744,12.5384905247483,"No","Urban","Medium","Near",2065596.94851981
286.258775868919,13.0011089219479,"No","Urban","Large","Near",2888143.68998519
135.33032098785,83.3759636577452,"Yes","Rural","Medium","Far",1432148.00853964
166.178443538956,49.8215893411543,"No","Rural","Medium","Near",1441570.20571844
70.6327954074368,23.4470666826237,"No","Urban","Small","Far",1377307.56297835
265.026711521205,43.2489537639776,"No","Rural","Large","Near",1773684.16893707
148.915159993339,21.9592144966591,"No","Urban","Medium","Far",1844910.00679834
233.974837593269,17.4765211800113,"Yes","Urban","Large","Far",2592579.80149964
92.935851495713,29.4629531464307,"Yes","Urban","Small","Far",1656323.36518031
163.69040783029,30.5429390312638,"No","Urban","Medium","Far",1991408.55448838
242.551189858932,31.2746509080753,"No","Urban","Large","Far",2498949.02312803
65.6624995870516,8.36158284184057,"No","Urban","Small","Near",1199859.06315163
253.770373773295,14.5905235211831,"Yes","Urban","Large","Near",2784306.34566679
125.285631115548,14.1946810559602,"No","Urban","Small","Near",1682667.33636225
141.167756996583,6.02691126265563,"No","Urban","Medium","Near",1863762.68947642
128.028197982349,17.7383072127122,"No","Urban","Small","Far",1641158.36070353
59.3424912192859,42.0636007806752,"Yes","Rural","Small","Near",980978.144146298
179.701230849605,68.1246315035969,"No","Rural","Medium","Far",1395071.20822776
219.753353926353,21.6766104578273,"Yes","Urban","Medium","Far",2490960.80793337
275.808390066959,58.1063434889074,"Yes","Rural","Large","Near",2009569.61554879
56.3816746114753,8.8303368256893,"Yes","Urban","Small","Near",1271733.24875166
297.26956768427,19.2499075285159,"No","Urban","Large","Far",2853491.27992094
125.721906148829,92.5792310573161,"Yes","Rural","Small","Far",1216812.32118009
284.784600150306,21.9580684673274,"Yes","Urban","Large","Far",2924827.06890287
221.901895431802,20.5386557047023,"Yes","Urban","Large","Far",2558794.98745224
161.759248713497,28.4955826799851,"No","Urban","Medium","Far",1903957.53835171
254.119534697384,7.26351386110764,"No","Urban","Large","Near",2596403.43759614
59.8747994634323,11.1024593283655,"No","Urban","Small","Near",1203234.2395456
234.75792137906,13.9058191919466,"No","Urban","Large","Near",2494418.8951043
137.179873429704,30.200911759166,"No","Urban","Medium","Far",1699711.75977983
257.312705868389,2.36964800895657,"No","Urban","Large","Near",2670945.5591511
183.885347924661,50.7649822923122,"Yes","Rural","Medium","Near",1670395.50092561
118.63634090405,23.6819972316734,"Yes","Urban","Small","Far",1830303.3935589
250.23705298081,46.4249435026431,"Yes","Rural","Large","Near",1928545.60584076
72.911173698958,31.9088760112645,"No","Urban","Small","Far",1350725.54414404
258.026943553705,67.5504003092647,"No","Rural","Large","Far",1704302.99862217
119.213768118061,17.0402142620878,"No","Urban","Small","Far",1661758.43412638
238.277524895966,93.4723432763712,"No","Rural","Large","Far",1751789.85283422
291.038142528851,10.5008602887392,"Yes","Urban","Large","Near",3049896.78613755
70.366640004795,20.5226989886723,"No","Urban","Small","Far",1308537.13987842
263.591186620761,18.8049328740453,"Yes","Urban","Large","Far",2782062.08842747
250.559554272331,15.1156640931731,"No","Urban","Large","Near",2571999.02602695
146.293401147705,30.691280525527,"No","Urban","Medium","Far",1925886.60618547
131.899349752348,13.112590170349,"Yes","Urban","Small","Near",1949333.99056299
101.234675745945,11.8672012198949,"No","Urban","Small","Near",1578750.44929379
192.345665663015,30.7252683748957,"Yes","Urban","Medium","Far",2357763.80218209
272.013797610998,61.2151722278213,"Yes","Rural","Large","Near",1959226.48253421
182.428522862028,37.2280450240942,"Yes","Rural","Medium","Near",1625987.86325955
196.739664196502,10.3984791039256,"No","Urban","Medium","Near",2150029.69619073
216.433785634581,90.6419929448748,"Yes","Rural","Medium","Far",1685686.38221612
182.473114645109,4.52488316199742,"No","Urban","Medium","Near",2097993.70695336
177.460724848788,3.58646936621517,"Yes","Urban","Medium","Near",2285811.30408704
54.040120227728,39.3621336831711,"No","Rural","Small","Near",842777.634818308
61.9274962344207,33.5025569709251,"No","Rural","Small","Near",835147.840780671
282.337670633569,91.2923213426257,"No","Rural","Large","Far",1818754.59143999
242.321384674869,23.4427701379173,"No","Urban","Large","Far",2443958.86193852
100.270154024474,94.0668884164188,"Yes","Rural","Small","Far",1083744.71157656
212.565375096165,33.2147590606473,"No","Rural","Medium","Near",1699179.11179532
213.441670592874,24.2642786887009,"No","Urban","Medium","Far",2277027.21007869
148.813440359663,21.6045967877144,"Yes","Urban","Medium","Far",2006360.56725381
253.076207137201,10.590838754666,"Yes","Urban","Large","Near",2700935.6828959
186.755854415242,1.67802697513252,"No","Urban","Medium","Near",2168991.43940047
271.283162885811,63.5756107140332,"No","Rural","Large","Near",1805669.77124866
188.328496890608,37.6689913065638,"Yes","Rural","Medium","Near",1667456.00271858
276.512027904391,17.7798551049782,"No","Urban","Large","Far",2815120.14316058
196.865341754165,22.0489741404308,"No","Urban","Medium","Far",2138212.23551396
155.865912744775,55.0993843883043,"No","Rural","Medium","Near",1329652.45251075
287.396330747288,92.4212809390156,"No","Rural","Large","Far",1802126.55378318
227.259475865867,45.3097807284212,"No","Rural","Large","Near",1723099.69426227
153.326352022123,49.3671463505598,"No","Rural","Medium","Near",1353336.50148683
54.5910209300928,6.61332759738434,"Yes","Urban","Small","Near",1419509.70951523
191.683520691004,91.1480995244347,"No","Rural","Medium","Far",1452708.63644955
172.515863273293,57.7804531762376,"No","Rural","Medium","Near",1502057.63949573
269.66850530589,28.6443144105142,"Yes","Urban","Large","Far",2842387.889809
253.213171975221,27.5162997689331,"No","Urban","Large","Far",2565109.39637323
263.524994382169,82.5978549639694,"Yes","Rural","Large","Far",1930487.20343333
141.973986942321,23.8247450314229,"Yes","Urban","Medium","Far",1942563.96000434
268.487478210591,83.0501470220042,"No","Rural","Large","Far",1852299.63038138
87.834542861674,88.1786245672265,"Yes","Rural","Small","Far",1091761.52859463
120.452917425428,39.2191780771827,"Yes","Rural","Small","Near",1311931.5741758
216.676289460156,30.1571335179033,"No","Urban","Medium","Far",2192533.92681225
294.345894199796,26.3931097612949,"Yes","Urban","Large","Far",3010069.69313169
195.684934163,30.6710245951544,"No","Urban","Medium","Far",2190327.67899557
181.6475198837,10.4024436309701,"Yes","Urban","Medium","Near",2171368.59724883
65.1955562178046,89.562643947429,"No","Rural","Small","Far",807273.691773644
292.259715916589,72.4258488381747,"Yes","Rural","Large","Far",2057892.17327463
80.0592821440659,24.4160087800119,"No","Urban","Small","Far",1353343.38820265
72.0908252522349,76.1325783806387,"No","Rural","Small","Far",822334.653250462
270.191028725822,35.0091910111951,"No","Rural","Large","Near",1933273.16268085
177.092657436151,1.87196375010535,"Yes","Urban","Medium","Near",2264382.03049054
134.373749326915,2.92345274309628,"Yes","Urban","Medium","Near",1904981.61061804
273.583656363189,91.3126375671709,"No","Rural","Large","Far",1884081.62612347
57.9929070197977,39.4235493283486,"No","Rural","Small","Near",903590.451942483
109.307424351573,25.5829938754905,"No","Urban","Small","Far",1630501.41729371
221.622587775346,96.5569685626542,"No","Rural","Large","Far",1520531.95218854
106.454605830368,2.39259554131422,"No","Urban","Small","Near",1546898.70790143
129.623647034168,83.7055271927966,"No","Rural","Small","Far",1191604.3989808
93.4959541889839,33.9515382505488,"No","Rural","Small","Near",1040332.68452955
250.357395922765,23.7658606026089,"Yes","Urban","Large","Far",2696044.78142218
86.5705144940875,42.5610083434731,"No","Rural","Small","Near",964965.787710384
255.679347913247,28.9049073725473,"No","Urban","Large","Far",2570319.9962749
132.749457156751,68.8791997428052,"No","Rural","Medium","Far",1163710.99379165
143.542346963659,14.474666937138,"No","Urban","Medium","Near",1800949.70086881
207.436355948448,2.25090982404072,"No","Urban","Medium","Near",2295190.62901499
74.1584357572719,15.1627768786857,"No","Urban","Small","Near",1366547.77447197
55.4984288290143,22.8848343545105,"Yes","Urban","Small","Far",1382090.12758627
298.261195083614,26.4652975958306,"No","Urban","Large","Far",2953215.13041249
195.984711416531,45.6823859387077,"Yes","Rural","Medium","Near",1639460.65504565
245.455766282976,84.9073051020969,"No","Rural","Large","Far",1715740.01884834
272.974030650221,14.7719630472129,"Yes","Urban","Large","Near",2948849.88679625
238.716363394633,69.1684884950519,"No","Rural","Large","Far",1671197.22257122
294.800932530779,44.1728915111162,"No","Rural","Large","Near",2078808.14961656
61.0367669840343,15.1600815729471,"No","Urban","Small","Near",1167961.33899671
275.850221177097,98.6161639005877,"No","Rural","Large","Far",1851903.54282877
266.375203512143,8.7619781808462,"No","Urban","Large","Near",2665617.6628181
243.851897842251,34.7925127268536,"No","Rural","Large","Near",1757387.82773874
144.204104214441,8.17883000883739,"Yes","Urban","Medium","Near",2029774.75403374
60.5270121712238,79.3821965012467,"No","Rural","Small","Far",777097.160851302
141.102770413272,29.4593507951358,"No","Urban","Medium","Far",1728050.66353438
118.437817448284,34.0490686980775,"Yes","Rural","Small","Near",1312483.5173703
262.616870179772,19.4606902650557,"No","Urban","Large","Far",2606626.45110054
140.600428113248,53.4613873698981,"Yes","Rural","Medium","Near",1296651.58809285
126.119447650854,30.7112957192585,"No","Urban","Small","Far",1721071.31882233
239.783834852278,95.3519684349885,"No","Rural","Large","Far",1653360.05753208
261.208656080998,48.444353613304,"No","Rural","Large","Near",1793214.42266012
164.480390271638,22.5009672390297,"No","Urban","Medium","Far",1926438.32332068
232.407916116063,9.13987156003714,"Yes","Urban","Large","Near",2650680.4312711
76.0196590097621,23.560779981548,"No","Urban","Small","Far",1323021.89441725
104.995794431306,34.0778106841026,"No","Rural","Small","Near",1212665.3538225
288.487811933737,29.6392419688636,"No","Urban","Large","Far",2801558.34637354
238.009385310579,30.4319918787805,"No","Urban","Large","Far",2495799.97714065
254.738845815882,16.0327798983781,"Yes","Urban","Large","Far",2816706.39763279
154.444275435526,76.9564681703923,"No","Rural","Medium","Far",1105820.88342376
198.459623276722,43.9953143335879,"No","Rural","Medium","Near",1601939.56123387
249.705889448524,23.2556453283178,"No","Urban","Large","Far",2498972.94026711
272.102162602823,76.8842363811564,"No","Rural","Large","Far",1813592.95698083
146.297898329794,15.6737144435756,"Yes","Urban","Medium","Near",2003448.00527371
72.5805210648105,10.3883443803061,"No","Urban","Small","Near",1390325.72998835
206.435909273569,27.0332335429266,"No","Urban","Medium","Far",2153687.16242892
236.409054324031,36.1237714107847,"Yes","Rural","Large","Near",1968471.85555527
71.3446143316105,36.8536623107502,"Yes","Rural","Small","Near",1015074.93730173
125.129402801394,9.56483453384135,"Yes","Urban","Small","Near",1799585.52559021
203.640539327171,14.6398338793078,"No","Urban","Medium","Near",2301293.50931172
238.233014487196,31.1259693065658,"No","Urban","Large","Far",2427359.38176477
279.264283261728,52.373048797017,"No","Rural","Large","Near",1980943.30445614
168.937626422849,8.9577346208971,"Yes","Urban","Medium","Near",2213926.07043145
191.779866535217,13.9255538025172,"Yes","Urban","Medium","Near",2370787.2517391
234.155086521059,7.54304946854245,"Yes","Urban","Large","Near",2607585.68396834
264.361856109463,16.8631499103503,"Yes","Urban","Large","Far",2834675.39726044
277.286626119167,27.7747741399799,"No","Urban","Large","Far",2735692.80282293
64.0955563401803,1.69589124154299,"No","Urban","Small","Near",1335142.13512875
175.727076025214,27.2303792058956,"No","Urban","Medium","Far",2018184.19945477
137.63619326055,9.04081533371937,"Yes","Urban","Medium","Near",2042215.15149543
261.389030737337,23.346942917211,"No","Urban","Large","Far",2714595.53935526
251.608790957835,21.895610510488,"No","Urban","Large","Far",2625804.70873743
79.3328068219125,64.8247907060431,"No","Rural","Small","Near",978638.653898533
228.171638748609,20.4426336592296,"Yes","Urban","Large","Far",2671011.87189075
108.817214507144,19.7600013123592,"No","Urban","Small","Far",1589000.18197534
68.7391877989285,22.3214720442193,"No","Urban","Small","Far",1258986.88134995
283.911536808591,31.8715413769241,"No","Urban","Large","Far",2705611.04619006
89.2919562873431,27.3838373145554,"No","Urban","Small","Far",1453854.10105708
211.764337506611,3.39385685545858,"No","Urban","Medium","Near",2317087.1797087
93.3794365380891,17.6385444275802,"Yes","Urban","Small","Far",1624635.55282097
55.0185022992082,6.10249766136985,"No","Urban","Small","Near",1241297.57156828
180.328461586032,56.7812626814703,"No","Rural","Medium","Near",1392247.80290158
71.5694733196869,4.1633515941212,"No","Urban","Small","Near",1366743.77324303
120.750586513896,84.7158180252882,"No","Rural","Small","Far",1074876.37776923
155.108725256287,27.1973666171543,"Yes","Urban","Medium","Far",2082065.59852381
196.819531044457,62.5922837358667,"No","Rural","Medium","Near",1521839.14610834
251.673607400153,13.6938608547207,"No","Urban","Large","Near",2568771.25731147
100.498802214861,12.6124386909651,"No","Urban","Small","Near",1531358.10467588
164.856167929247,15.120815772214,"No","Urban","Medium","Near",2034000.81726305
162.035778467543,14.663195814006,"Yes","Urban","Medium","Near",2080721.26158116
233.436939551029,31.3260520973708,"No","Urban","Large","Far",2451447.11926297
228.688702639192,24.351999075152,"Yes","Urban","Large","Far",2520094.7186944
257.805494719651,32.6989298925037,"Yes","Rural","Large","Near",2143198.58090077
271.641530224588,16.4663554484723,"Yes","Urban","Large","Far",2926767.83629839
288.161143497564,31.821264236467,"No","Urban","Large","Far",2790099.63602034
187.654180463869,18.8751835428411,"No","Urban","Medium","Far",2178254.50786084
180.583941529039,93.0677140934858,"No","Rural","Medium","Far",1323701.69447108
92.6745638251305,2.86799216666259,"No","Urban","Small","Near",1525391.04308791
169.81788999401,54.0717205108376,"Yes","Rural","Medium","Near",1439314.78449534
113.455199124292,97.3469738959102,"No","Rural","Small","Far",970113.477757147
59.94515925413,20.7409932526061,"No","Urban","Small","Far",1251735.98687112
208.700127445627,90.8312438766006,"No","Rural","Medium","Far",1608868.58116451
184.890228509903,11.9867539592087,"No","Urban","Medium","Near",2172670.48807904
85.0258874823339,5.45314710377716,"Yes","Urban","Small","Near",1598683.23983224
120.927944208961,45.3829074220266,"No","Rural","Small","Near",1207159.73660662
195.757648802828,25.3616908949334,"No","Urban","Medium","Far",2123894.75334065
91.2564730504528,29.6558819063939,"No","Urban","Small","Far",1458981.48077576
74.0752776735462,27.0428211891558,"Yes","Urban","Small","Far",1303611.72818278
157.153272838332,31.1074265491916,"No","Urban","Medium","Far",1913560.23267136
138.940391433425,90.1376648899168,"No","Rural","Medium","Far",1170955.10983706
261.233384965453,2.46877899975516,"No","Urban","Large","Near",2672195.40803194
115.033118415158,10.1214178531663,"No","Urban","Small","Near",1613536.25487289
55.7861230452545,32.4901767070405,"No","Urban","Small","Far",1161953.54484924
265.599884919357,51.3034602324478,"No","Rural","Large","Near",1901576.75327809
133.646990300622,32.3434599724133,"No","Urban","Medium","Far",1629454.40990104
207.947217929177,96.3141871459084,"No","Rural","Medium","Far",1483267.5618154
186.606564687099,10.4399117471185,"No","Urban","Medium","Near",2174047.91897893
144.111123296898,29.6124586020596,"No","Urban","Medium","Far",1737437.02966096
96.4682537713088,73.8294052245328,"No","Rural","Small","Far",943767.905573206
157.23514779238,26.6823583705118,"No","Urban","Medium","Far",1909325.9944548
207.693399640266,8.98493588843849,"No","Urban","Medium","Near",2243341.33909014
180.210587813053,61.0563139565056,"Yes","Rural","Medium","Near",1555981.09890126
214.905334298965,67.4751356802881,"Yes","Rural","Medium","Far",1734234.00794995
232.340232830029,5.09817172959447,"Yes","Urban","Large","Near",2624279.29918578
171.70571833849,25.2646818835055,"No","Urban","Medium","Far",1943388.50849891
146.114153915551,5.47494507906958,"No","Urban","Medium","Near",1861534.7831968
51.708377210889,18.0466183149256,"No","Urban","Small","Far",1176110.26471826
50.9210568969138,21.7112931166776,"Yes","Urban","Small","Far",1301938.71697735
298.734110035002,19.1481465793913,"No","Urban","Large","Far",2975957.53919495
76.9717200426385,36.3677821541205,"Yes","Rural","Small","Near",1105179.70636172
154.667289589997,67.9600887617562,"No","Rural","Medium","Far",1282377.18102743
229.471136652865,8.1381283912342,"No","Urban","Large","Near",2485020.10798109
235.634783061687,1.43365412100684,"Yes","Urban","Large","Near",2669829.30241547
267.999705928378,9.75598360726144,"No","Urban","Large","Near",2802745.8605198
201.966990262736,74.9003626115154,"No","Rural","Medium","Far",1502526.86680321
239.050837827381,29.3639461470302,"No","Urban","Large","Far",2398436.22905341
261.810324515682,18.5585572060663,"Yes","Urban","Large","Far",2722239.30900778
203.194912243634,5.25127278908622,"No","Urban","Medium","Near",2279566.86565875
248.306041944306,7.82869630586356,"No","Urban","Large","Near",2658016.06308383
55.7136708637699,3.66420920786913,"Yes","Urban","Small","Near",1328401.42632808
154.228637414053,27.952892572619,"No","Urban","Medium","Far",1861883.54357756
268.720596865751,2.84859155397862,"No","Urban","Large","Near",2714864.06914985
211.836753890384,11.3312816178659,"No","Urban","Medium","Near",2371035.89118831
281.119746691547,78.6538628122071,"Yes","Rural","Large","Far",1996363.05085976
93.0562740075402,11.5177259782795,"No","Urban","Small","Near",1576292.12203825
128.953197284136,28.6272754283855,"No","Urban","Small","Far",1642240.30749778
251.064069813583,28.8076481854077,"No","Urban","Large","Far",2518718.27579521
297.240852797404,29.385061421548,"No","Urban","Large","Far",2851246.98885661
130.596387968399,26.1351841544965,"No","Urban","Small","Far",1760205.4269317
50.2979070995934,76.9430575234583,"No","Rural","Small","Far",734623.57042714
298.042654828168,14.8682221622439,"Yes","Urban","Large","Near",2965763.47765977
87.0880979462527,13.5178528061369,"No","Urban","Small","Near",1491569.81758655
62.3410742962733,60.8134500304004,"Yes","Rural","Small","Near",991041.679914459
199.338370654732,42.4003357620677,"No","Rural","Medium","Near",1592163.69020386
130.332110868767,3.32424047461245,"No","Urban","Small","Near",1826227.66231697
181.98225008091,23.5807677014964,"No","Urban","Medium","Far",2062939.86734063
248.85550509207,90.7085766305681,"Yes","Rural","Large","Far",1799357.51446975
67.2331492067315,90.9006432059687,"No","Rural","Small","Far",709394.789600595
223.755174328107,32.3525254407432,"Yes","Urban","Large","Far",2486750.23139119
287.157876836136,4.30783328588586,"No","Urban","Large","Near",2793618.84539846
119.442329346202,16.2799270472024,"No","Urban","Small","Far",1671356.05877732
112.351646309253,22.5364409902832,"Yes","Urban","Small","Far",1686755.52065121
89.8588700336404,26.8145036002388,"No","Urban","Small","Far",1355940.44403991
67.9075140040368,25.1153790415265,"No","Urban","Small","Far",1331604.1533448
189.35939577641,14.4442068432691,"No","Urban","Medium","Near",2142262.33575596
